sample_id,timeseries_path,json_path,image_path,label_id,label_name,n_rows,n_cols,num_nan,num_inf,min,max,mean,std,rms,is_constant,is_valid_shape,error_message,is_valid,problems
노이즈_액체_단상유입변압기_230918_201530_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201530_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201530_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201530_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,114.0,41.939395904541016,7.035991668701172,42.52549743652344,False,True,,True,
노이즈_액체_단상유입변압기_230918_201531_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201531_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201531_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201531_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,104.0,37.405487060546875,6.738670349121094,38.007633209228516,False,True,,True,
노이즈_액체_단상유입변압기_230918_201532_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201532_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201532_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201532_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,103.0,32.80609893798828,6.742152214050293,33.49174499511719,False,True,,True,
노이즈_액체_단상유입변압기_230918_201551_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201551_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201551_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201551_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.95509719848633,7.031233787536621,42.54019546508789,False,True,,True,
노이즈_액체_단상유입변압기_230918_201552_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201552_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201552_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201552_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,103.0,37.38882827758789,6.73340368270874,37.99030303955078,False,True,,True,
노이즈_액체_단상유입변압기_230918_201553_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201553_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201553_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201553_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,100.0,32.84911346435547,6.75275182723999,33.5360107421875,False,True,,True,
노이즈_액체_단상유입변압기_230918_201612_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201612_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201612_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201612_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.92870330810547,7.049274921417236,42.517154693603516,False,True,,True,
노이즈_액체_단상유입변압기_230918_201613_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201613_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201613_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201613_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,103.0,37.373783111572266,6.748876571655273,37.978240966796875,False,True,,True,
노이즈_액체_단상유입변압기_230918_201615_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201615_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201615_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201615_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,100.0,32.812599182128906,6.7564239501953125,33.500980377197266,False,True,,True,
노이즈_액체_단상유입변압기_230918_201633_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201633_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201633_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201633_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,111.0,41.95152282714844,7.049031734466553,42.53961944580078,False,True,,True,
노이즈_액체_단상유입변압기_230918_201634_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201634_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201634_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201634_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,104.0,37.424583435058594,6.754072666168213,38.02915954589844,False,True,,True,
노이즈_액체_단상유입변압기_230918_201635_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201635_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201635_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201635_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,101.0,32.83321762084961,6.757547378540039,33.52140426635742,False,True,,True,
노이즈_액체_단상유입변압기_230918_201654_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201654_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201654_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201654_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,112.0,41.980716705322266,7.056099891662598,42.569580078125,False,True,,True,
노이즈_액체_단상유입변압기_230918_201655_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201655_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201655_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201655_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,106.0,37.40011215209961,6.759880542755127,38.006107330322266,False,True,,True,
노이즈_액체_단상유입변압기_230918_201656_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201656_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201656_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201656_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,99.0,32.84186935424805,6.766654014587402,33.531715393066406,False,True,,True,
노이즈_액체_단상유입변압기_230918_201715_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201715_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201715_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201715_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,112.0,41.95344924926758,7.042917728424072,42.540504455566406,False,True,,True,
노이즈_액체_단상유입변압기_230918_201716_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201716_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201716_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201716_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,102.0,37.36783218383789,6.728541851043701,37.968780517578125,False,True,,True,
노이즈_액체_단상유입변압기_230918_201717_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201717_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201717_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201717_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,101.0,32.80709457397461,6.734006404876709,33.4910774230957,False,True,,True,
노이즈_액체_단상유입변압기_230918_201736_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201736_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201736_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201736_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,111.0,41.945987701416016,7.0522003173828125,42.53468704223633,False,True,,True,
노이즈_액체_단상유입변압기_230918_201737_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201737_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201737_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201737_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,102.0,37.41423034667969,6.745866775512695,38.017513275146484,False,True,,True,
노이즈_액체_단상유입변압기_230918_201738_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201738_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201738_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201738_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,103.0,32.834205627441406,6.736950397491455,33.518226623535156,False,True,,True,
노이즈_액체_단상유입변압기_230918_201757_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201757_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201757_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201757_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.96401596069336,7.032908916473389,42.54927444458008,False,True,,True,
노이즈_액체_단상유입변압기_230918_201758_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201758_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201758_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201758_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,103.0,37.42791748046875,6.7258992195129395,38.02744674682617,False,True,,True,
노이즈_액체_단상유입변압기_230918_201759_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201759_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201759_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201759_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,99.0,32.87184143066406,6.751358509063721,33.5579948425293,False,True,,True,
노이즈_액체_단상유입변압기_230918_201818_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201818_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201818_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201818_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.90059280395508,7.033609390258789,42.48683547973633,False,True,,True,
노이즈_액체_단상유입변압기_230918_201819_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201819_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201819_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201819_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,106.0,37.35438919067383,6.732975959777832,37.95633316040039,False,True,,True,
노이즈_액체_단상유입변압기_230918_201820_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201820_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201820_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201820_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,107.0,32.82149887084961,6.7522687911987305,33.50886154174805,False,True,,True,
노이즈_액체_단상유입변압기_230918_201839_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201839_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201839_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201839_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,110.0,41.94793701171875,7.040311336517334,42.534637451171875,False,True,,True,
노이즈_액체_단상유입변압기_230918_201840_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201840_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201840_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201840_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,104.0,37.42287063598633,6.732199668884277,38.02359390258789,False,True,,True,
노이즈_액체_단상유입변압기_230918_201842_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201842_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201842_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201842_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,100.0,32.87543487548828,6.746025085449219,33.56044006347656,False,True,,True,
노이즈_액체_단상유입변압기_230918_201900_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201900_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201900_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201900_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,112.0,41.92628860473633,7.033370018005371,42.512142181396484,False,True,,True,
노이즈_액체_단상유입변압기_230918_201901_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201901_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201901_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201901_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,106.0,37.44353485107422,6.736354827880859,38.04467010498047,False,True,,True,
노이즈_액체_단상유입변압기_230918_201903_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201903_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201903_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201903_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,102.0,32.857608795166016,6.749492168426514,33.54367446899414,False,True,,True,
노이즈_액체_단상유입변압기_230918_201921_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201921_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201921_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201921_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,111.0,41.95558547973633,7.004796981811523,42.536319732666016,False,True,,True,
노이즈_액체_단상유입변압기_230918_201923_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201923_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201923_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201923_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,102.0,37.39847183227539,6.725015163421631,37.99830627441406,False,True,,True,
노이즈_액체_단상유입변압기_230918_201924_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201924_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201924_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201924_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,101.0,32.81882858276367,6.7400288581848145,33.503780364990234,False,True,,True,
노이즈_액체_단상유입변압기_230918_201944_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201944_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201944_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_201944_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,102.0,37.446014404296875,6.716048240661621,38.04351806640625,False,True,,True,
노이즈_액체_단상유입변압기_230918_202003_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202003_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202003_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202003_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.941139221191406,7.021759986877441,42.524864196777344,False,True,,True,
노이즈_액체_단상유입변압기_230918_202005_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202005_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202005_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202005_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,103.0,37.3606071472168,6.723361492156982,37.96074676513672,False,True,,True,
노이즈_액체_단상유입변압기_230918_202006_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202006_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202006_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202006_HFCT_700.png,1,노이즈,20,7680,0,0,15.0,100.0,32.821998596191406,6.736268043518066,33.50613021850586,False,True,,True,
노이즈_액체_단상유입변압기_230918_202024_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202024_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202024_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202024_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,112.0,41.962127685546875,7.022322654724121,42.54566192626953,False,True,,True,
노이즈_액체_단상유입변압기_230918_202026_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202026_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202026_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202026_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,102.0,37.405059814453125,6.726294040679932,38.00502014160156,False,True,,True,
노이즈_액체_단상유입변압기_230918_202027_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202027_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202027_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202027_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,101.0,32.84973907470703,6.736179828643799,33.533287048339844,False,True,,True,
노이즈_액체_단상유입변압기_230918_202045_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202045_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202045_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202045_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,113.0,41.97581481933594,7.019199371337891,42.55864334106445,False,True,,True,
노이즈_액체_단상유입변압기_230918_202047_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202047_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202047_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202047_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,104.0,37.45787048339844,6.732272624969482,38.05805587768555,False,True,,True,
노이즈_액체_단상유입변압기_230918_202048_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202048_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202048_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202048_HFCT_700.png,1,노이즈,20,7680,0,0,5.0,104.0,32.87337112426758,6.742448806762695,33.557701110839844,False,True,,True,
노이즈_액체_단상유입변압기_230918_202106_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202106_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202106_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202106_HFCT_1300.png,1,노이즈,20,7680,0,0,23.0,112.0,41.940345764160156,7.022364616394043,42.52418518066406,False,True,,True,
노이즈_액체_단상유입변압기_230918_202109_HFCT_700,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202109_HFCT_700.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202109_HFCT_700.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202109_HFCT_700.png,1,노이즈,20,7680,0,0,14.0,100.0,32.838470458984375,6.7398457527160645,33.522987365722656,False,True,,True,
노이즈_액체_단상유입변압기_230918_202127_HFCT_1300,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202127_HFCT_1300.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202127_HFCT_1300.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202127_HFCT_1300.png,1,노이즈,20,7680,0,0,5.0,112.0,41.96529769897461,7.03322172164917,42.55058670043945,False,True,,True,
노이즈_액체_단상유입변압기_230918_202129_HFCT_1000,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202129_HFCT_1000.csv,Train/02.라벨링데이터/VL_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202129_HFCT_1000.json,Train/01.원천데이터/VS_노이즈_액체_단상유입변압기/노이즈_액체_단상유입변압기_230918_202129_HFCT_1000.png,1,노이즈,20,7680,0,0,5.0,103.0,37.43209457397461,6.719912528991699,38.03050231933594,False,True,,True,
